commune,organisme,email,adresse_mairie,code_postal,ville,url
Nolléval,Mairie - Nolléval,mairie-nolleval@wanadoo.fr,9 rue Marceau-Fortin,76780,Nolléval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a5c6aa60-6b0b-4115-a2d2-eceef227d840
Normanville,Mairie - Normanville,mairie-normanville@orange.fr,260 rue des Écoles,76640,Normanville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/64ab93ae-70e3-42a5-bb3b-c8f6f0ab4481
Norville,Mairie - Norville,mairie@norville.fr,11 rue des Écoles,76330,Norville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/108897d8-cd5f-4d24-be5c-44d3dc041e41
Notre-Dame-d'Aliermont,Mairie - Notre-Dame-d'Aliermont,mairie@ndaliermont.fr,97 Grande-Rue,76510,Notre-Dame-d'Aliermont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b9b70f5c-1591-4aeb-9a2a-e9c93b061181
Notre-Dame-de-Bliquetuit,Mairie - Notre-Dame-de-Bliquetuit,mairie@ndbliquetuit.fr,Hameau de l'Église 124 rue du Petit-Village,76940,Notre-Dame-de-Bliquetuit,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/319b1cac-dc04-4bde-aed9-bca11fd4682a
Notre-Dame-de-Bondeville,Mairie - Notre-Dame-de-Bondeville,accueil@ville-nd-bondeville.fr,Place Schoelcher,76960,Notre-Dame-de-Bondeville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8200b92c-c134-41fa-bccc-9ab6489f3880
Notre-Dame-du-Bec,Mairie - Notre-Dame-du-Bec,mairie@notredamedubec.fr,31 route de la Lézarde,76133,Notre-Dame-du-Bec,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/817f2d15-3a69-4fda-ad56-9e6ce6bc7d71
Notre-Dame-du-Parc,Mairie - Notre-Dame-du-Parc,mairie.sg.notredameduparc@wanadoo.fr,50 route du Parc,76590,Notre-Dame-du-Parc,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0a502bf1-31d5-469a-8c4d-9e3933df4260
Nullemont,Mairie - Nullemont,mairiedenullemont@wanadoo.fr,31 rue de l'Église,76390,Nullemont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/05beb6f4-7786-44d3-a064-33920d595f56
Néville,Mairie - Néville,mairie-neville@wanadoo.fr,Rue de l'Église,76460,Néville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/427cd101-e12b-46d6-9729-519ad8b7d0b4
Ocqueville,Mairie - Ocqueville,mairie.ocqueville@wanadoo.fr,Rue du Four-à-Pain,76450,Ocqueville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a3322f37-6ddd-463d-a6c4-c3bc633f78e1
Octeville-sur-Mer,Mairie - Octeville-sur-Mer,mairie@octevillesurmer.fr,Place du Général-de-Gaulle,76930,Octeville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2231a5a3-9786-46e2-954c-c26ed0150614
Offranville,Mairie - Offranville,mairie@offranville.fr,1 rue Jehan-Véron,76550,Offranville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/58416538-cf73-4d71-a258-4017f2d6dab0
Oherville,Mairie - Oherville,mairie.oherville@orange.fr,1066 route de la Vallée,76560,Oherville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ddb15658-1e1c-4ff4-b4e0-95e50e50bbf6
Oissel-sur-Seine,Mairie - Oissel-sur-Seine,affaires-generales@ville-oissel.fr,Place du 8-Mai-1945,76350,Oissel-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fcfdd11a-0743-4585-bd37-2049bd87e5d2
Omonville,Mairie - Omonville,mairie.omonville@wanadoo.fr,735 rue Jacob-Bontemps,76730,Omonville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/474152e4-dbcb-4a8b-8669-4d182784d696
Orival,Mairie - Orival,mairie@orival76.fr,2 avenue des Tilleuls,76500,Orival,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0ed533cf-4547-4ba2-8478-37cea47f8e24
Osmoy-Saint-Valery,Mairie - Osmoy-Saint-Valery,mairie.osmoystvalery@wanadoo.fr,Le Bourg,76660,Osmoy-Saint-Valery,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ae38d22f-27e0-465e-b40e-e874fcbad059
Ouainville,Mairie - Ouainville,mairie.ouainville@bbox.fr,100 rue J-H-Curry,76450,Ouainville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/95700a2d-320b-4fef-b127-3c337cf8c9e2
Oudalle,Mairie - Oudalle,mairieoudalle@wanadoo.fr,125 route de l'Église,76430,Oudalle,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/472f64fb-af28-4546-9c17-a9909eb7d0d3
Ourville-en-Caux,Mairie - Ourville-en-Caux,ourville@cote-albatre.com,1 place Jean-Lepicard,76450,Ourville-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6c0af7b5-438d-4244-aded-83c7c96ca3be
Ouville-l'Abbaye,Mairie - Ouville-l'Abbaye,mairie@ouvillelabbaye.fr,50 route de Criquetot,76760,Ouville-l'Abbaye,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/32a7f03b-f115-4c03-b355-9986a9046652
Ouville-la-Rivière,Mairie - Ouville-la-Rivière,mairie.ouvillelariviere@orange.fr,537 rue du Général-de-Gaulle,76860,Ouville-la-Rivière,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/949e7411-76a3-4c78-9417-804e7f6e3c32
Paluel,Mairie - Paluel,accueil.mairie@mairie-paluel.fr,Place Henri-de-Sancy,76450,Paluel,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2b9cde81-8cd4-40d4-b568-d1b149c9bb9f
Parc-d'Anxtot,Mairie - Parc-d'Anxtot,mairieparcdanxtot@wanadoo.fr,18 rue Saint-Blaise,76210,Parc-d'Anxtot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a1bdd479-2f4e-47d1-a6b0-e89d26572ff8
Pavilly,Mairie - Pavilly,accueil.mairie@pavilly.fr,Place du Général-de-Gaulle,76570,Pavilly,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fb6ac055-11c3-4a78-8cf1-db2b879921f6
Petit-Caux,Mairie - Petit-Caux,,Saint-Martin-en-Campagne 3 rue du Val-des-Comtes,76370,Petit-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f98e4a6b-5e6d-4d6b-92bf-6d16e6e4430e
Petit-Couronne,Mairie - Petit-Couronne,contact@ville-petit-couronne.fr,Place de la Libération,76650,Petit-Couronne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2c378676-046c-4ec3-b5d9-06b797eecaaa
Petiville,Mairie - Petiville,mairie@petiville.fr,1791 Grand rue,76330,Petiville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/95e242a0-09a4-4b3c-9f02-7cbd01bc2f0b
Pierrecourt,Mairie - Pierrecourt,mairie.pierrecourt@orange.fr,8 rue de la Mairie,76340,Pierrecourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/37285c81-763f-45bd-a244-41b8a23ce342
Pierrefiques,Mairie - Pierrefiques,mairie.pierrefiques@wanadoo.fr,916 rue du Village,76280,Pierrefiques,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/97f905fc-a09d-4092-9745-b42d07db3d12
Pierreval,Mairie - Pierreval,mairie-sg.pierreval@orange.fr,Place de l'Église,76750,Pierreval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f3d5f1ca-37c6-4d8e-92d6-fc4f8c1696ef
Pissy-Pôville,Mairie - Pissy-Pôville,mairie@pissy-poville.fr,415 route de la Mairie,76360,Pissy-Pôville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ccd262b3-0a40-4ef8-bad7-267eb2f0a720
Pleine-Sève,Mairie - Pleine-Sève,mairie@pleine-seve.fr,5 allée de la Mairie,76460,Pleine-Sève,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ba9154a2-32f2-40e1-b628-c5386d6e1197
Pommereux,Mairie - Pommereux,mairie.pommereux@wanadoo.fr,Rue du Lavoir,76440,Pommereux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a197f6f7-a99c-4c09-995a-2fd9ded42ff6
Pommeréval,Mairie - Pommeréval,mairie-sg.pommereval@wanadoo.fr,566 route de Dieppe,76680,Pommeréval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9c7c1133-8378-4fa0-b4fd-612d9c79ff49
Ponts-et-Marais,Mairie - Ponts-et-Marais,mairie@pontsetmarais.fr,4 rue Legout-Lesage,76260,Ponts-et-Marais,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4dc7bc6a-3b8f-4836-834f-11da8bba53ae
Port-Jérôme-sur-Seine,Mairie - Port-Jérôme-sur-Seine,mairie@pj2s.fr,10 place d'Isny,76330,Port-Jérôme-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/fede55a8-22e7-43e5-91a2-a7526b79ca8a
Preuseville,Mairie - Preuseville,mairie-sg.preuseville@wanadoo.fr,2 route de Clais,76660,Preuseville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c2cf15d7-f9cd-4624-9e90-4471c873f08d
Préaux,Mairie - Préaux,contactmairie@preaux76.fr,1 place de la Mairie,76160,Préaux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/bb899391-aac9-420a-a75a-66f39182c29a
Prétot-Vicquemare,Mairie - Prétot-Vicquemare,mairie-sg.pretotvicquemare@wanadoo.fr,3 route André-Raimbourg,76560,Prétot-Vicquemare,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b838f642-63fc-4c06-aedb-ad3323ff8c2c
Puisenval,Mairie - Puisenval,mairie-sg.puisenval@wanadoo.fr,Rue Blanchard,76660,Puisenval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/925027fb-c4a1-4302-95ad-14944f831134
Quevillon,Mairie - Quevillon,mairie-sg.quevillon@wanadoo.fr,7 route de la Rivière-Bourdet,76840,Quevillon,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c374cffc-0b7f-4e3b-bfdb-f8f6a21efbec
Quiberville-sur-Mer,Mairie - Quiberville-sur-Mer,contact@quibervillesurmer.net,1 place de la Mairie,76860,Quiberville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ac28a6aa-8657-4f86-925f-95a8c89f1831
Quincampoix,Mairie - Quincampoix,info@mairie-quincampoix.fr,Place de la Mairie,76230,Quincampoix,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/17d7237e-a647-4863-88cc-b296ccecc51a
Quièvrecourt,Mairie - Quièvrecourt,mairie-sg.quievrecourt@wanadoo.fr,2 A route de Neufchatel,76270,Quièvrecourt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b904590a-2249-450d-9484-d7fdd09d8ad9
Quévreville-la-Poterie,Mairie - Quévreville-la-Poterie,mairie@quevreville.fr,Grande-Rue,76520,Quévreville-la-Poterie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f5bf05bc-c4e1-400d-9b15-9250f9ca2e26
Raffetot,Mairie - Raffetot,mairie.raffetot@wanadoo.fr,Rue de la Mairie,76210,Raffetot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0228e76e-44c8-44b1-8fa2-50918590dd43
Rainfreville,Mairie - Rainfreville,mairie.rainfreville@orange.fr,Rue Eugène-Flaman,76730,Rainfreville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/edafb4d3-75b4-48f2-b456-53297b987f42
Rebets,Mairie - Rebets,mairiederebets@wanadoo.fr,1 rue de l'Église,76750,Rebets,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e401245c-21a3-4fd6-8af9-8ab6880c8dc9
Reuville,Mairie - Reuville,mairie-sg.reuville@wanadoo.fr,2 route du Bourg-Joly,76560,Reuville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0096e26a-6b3b-4a64-ae6d-06a8adc4334e
Ricarville-du-Val,Mairie - Ricarville-du-Val,mairie.ricarvilleduval@gmail.com,8 rue du Charme,76510,Ricarville-du-Val,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/108e965f-2bed-4bdb-bab8-9ed5396844aa
Richemont,Mairie - Richemont,richemont.mairie76@wanadoo.fr,39 rue Centrale,76390,Richemont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/65140bd1-1560-4a30-a3ee-5d6ccab55f18
Rieux,Mairie - Rieux,mairie-sg.rieux@wanadoo.fr,24 rue de Dieppe,76340,Rieux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/0ea62739-412d-475b-9140-825cb9c70cfc
Rives-en-Seine,Mairie - Rives-en-Seine,mairie@rives-en-seine.fr,Caudebec-en-Caux 1 avenue Winston-Churchill,76490,Rives-en-Seine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c17d70a3-074b-457b-9699-98ba60a30ce5
Riville,Mairie - Riville,mairie.de.riville@wanadoo.fr,1 rue du Calvaire,76540,Riville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/042b6f2b-61d6-489f-93a8-7ae44b4fa1a1
Robertot,Mairie - Robertot,mairie.sg.robertot@wanadoo.fr,90 rue de la Mairie,76560,Robertot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c4053ae7-9829-48c7-a3d9-7ecfc3a9b639
Rocquefort,Mairie - Rocquefort,mairie.rocquefort@wanadoo.fr,125 rue de la Mairie,76640,Rocquefort,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/00957610-2b95-47c2-a9ef-fca59e417677
Rocquemont,Mairie - Rocquemont,mairie-sg.rocquemont@orange.fr,1 place de la Mairie,76680,Rocquemont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/88a4523a-49b9-40ff-a90d-59bee7de9631
Rogerville,Mairie - Rogerville,mairie@ville-rogerville.fr,7 rue René-Coty,76700,Rogerville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5589ea19-ec42-403a-a224-cd3f7ab6e425
Rolleville,Mairie - Rolleville,mairie@rolleville.net,19 rue Abbé-Maz,76133,Rolleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5e905236-d9cd-446c-97d8-aea5c4e44a3a
Roncherolles-en-Bray,Mairie - Roncherolles-en-Bray,mairieroncherolles-en-bray@wanadoo.fr,40 rue de la Mairie,76440,Roncherolles-en-Bray,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/39ac18d3-9efd-4aa0-830d-3c0d1e9cff40
Roncherolles-sur-le-Vivier,Mairie - Roncherolles-sur-le-Vivier,secretariatgeneral@mairie-roncherollesvivier.fr,72 rue de l'Église,76160,Roncherolles-sur-le-Vivier,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9ec570b9-187c-40a9-a7cf-3bfd54bd018b
Ronchois,Mairie - Ronchois,mairie-sg.ronchois@wanadoo.fr,24 rue des Cerisiers,76390,Ronchois,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/3b0e91d4-38c9-4273-9bb0-e05705c955e0
Rosay,Mairie - Rosay,rosay76@orange.fr,5 route de la Briqueterie,76680,Rosay,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4930534c-68d0-4753-b1fe-93748b0a79bd
Rouen,Mairie - Rouen,rouen@rouen.fr,2 place du Général-de-Gaulle,76000,Rouen,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/714de63f-0737-4603-8593-c0d04e4c378d
Roumare,Mairie - Roumare,mairie@roumare.fr,Place de la Mairie,76480,Roumare,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/34c8c970-8b95-4fa1-9357-c9fcf9a210b6
Routes,Mairie - Routes,mairie@mairie-routes.fr,131 rue du Labeur,76560,Routes,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/817a726c-cd33-41e5-b449-bd14dff6a0e6
Rouville,Mairie - Rouville,mairie@rouville.fr,1 place du Presbytère,76210,Rouville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9bed37b2-6a34-45e8-a6e5-49ac2314b211
Rouvray-Catillon,Mairie - Rouvray-Catillon,mairie.rouvray-catillon@orange.fr,138 rue de l'Église,76440,Rouvray-Catillon,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8cf97757-ce33-4993-b1b3-d9b5d121d147
Rouxmesnil-Bouteilles,Mairie - Rouxmesnil-Bouteilles,accueil@mairie-rb.fr,Rue du Champ-de-Courses,76370,Rouxmesnil-Bouteilles,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/657c6cd3-ac48-41b0-9268-0ef265e69a97
Royville,Mairie - Royville,mairiederoyville@wanadoo.fr,Place de la Mairie,76730,Royville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/53f6358c-8bd6-4044-ae61-e6f583ce4774
Ry,Mairie - Ry,accueil.mairie@mairie-ry.fr,Grande rue,76116,Ry,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6518a8cc-8476-4627-8828-ffdcdf886bd7
Réalcamp,Mairie - Réalcamp,de-realcamp.commune@wanadoo.fr,10 rue de l'Église,76340,Réalcamp,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/8e7948f9-9d31-4b2f-a2e6-236b87aad0a1
Rétonval,Mairie - Rétonval,retonval-mairie2@wanadoo.fr,2 rue de la Ventilette,76340,Rétonval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/009f2d35-f947-435b-8698-fb02e4797835
Sahurs,Mairie - Sahurs,commune-de-sahurs2@orange.fr,Place Maurice-Alexandre,76113,Sahurs,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a83798a3-bf3b-4b30-a111-3b6378377ff7
Sainneville,Mairie - Sainneville,mairie@sainnevillesurseine.fr,1 place de l'Église,76430,Sainneville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a72b457d-f219-45f3-b6cf-f38e6b9f7956
Saint-Aignan-sur-Ry,Mairie - Saint-Aignan-sur-Ry,mairie.staignansurry@wanadoo.fr,1 place des Acacias,76116,Saint-Aignan-sur-Ry,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5891b82e-d7e3-468e-bbd4-32049dfc8331
Saint-André-sur-Cailly,Mairie - Saint-André-sur-Cailly,contact@saintandresurcailly.fr,Route de Cailly,76690,Saint-André-sur-Cailly,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/5daff645-4528-4a2e-bbf3-296d8aa09078
Saint-Antoine-la-Forêt,Mairie - Saint-Antoine-la-Forêt,saintantoinelaforet@orange.fr,27 rue de l'Église,76170,Saint-Antoine-la-Forêt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/b8800309-f277-4f97-8219-0226c3838851
Saint-Arnoult,Mairie - Saint-Arnoult,,13 rue Henri-Falaise,76490,Saint-Arnoult,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/660b39ef-4b6a-45c7-a499-c6c3e4a5c888
Saint-Aubin-Celloville,Mairie - Saint-Aubin-Celloville,mairie@staubincelloville.fr,Place de la Mairie,76520,Saint-Aubin-Celloville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/dd3e80a6-8b65-49a3-8172-0d4815b7e5ff
Saint-Aubin-Routot,Mairie - Saint-Aubin-Routot,mairie@saint-aubin-routot.fr,10 rue de l'Église,76430,Saint-Aubin-Routot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a20fa989-1cb9-4944-841b-207667cd0fe0
Saint-Aubin-de-Crétot,Mairie - Saint-Aubin-de-Crétot,mairie@staubincretot.fr,25 rue de la Mairie,76190,Saint-Aubin-de-Crétot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c0405cdc-eddc-412e-8243-62ef860ec2f1
Saint-Aubin-le-Cauf,Mairie - Saint-Aubin-le-Cauf,communestaubinlecauf@wanadoo.fr,Place Christian-Pajot,76510,Saint-Aubin-le-Cauf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6dc06afb-5bb3-43e6-9812-82e68e195839
Saint-Aubin-lès-Elbeuf,Mairie - Saint-Aubin-lès-Elbeuf,communication@ville-saint-aubin-les-elbeuf.fr,Esplanade de Pattensen,76410,Saint-Aubin-lès-Elbeuf,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/090fc254-6f6f-4b13-8a96-d1f91990f918
Saint-Aubin-sur-Mer,Mairie - Saint-Aubin-sur-Mer,mairie.staubinsurmer.76@wanadoo.fr,100 rue de la Mairie,76740,Saint-Aubin-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/82ac6d85-528b-4ab6-af29-707e24b5405f
Saint-Aubin-sur-Scie,Mairie - Saint-Aubin-sur-Scie,mairie@saint-aubin-sur-scie.fr,55 rue du Val-Gosset,76550,Saint-Aubin-sur-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/15e607f6-92ae-4727-92dc-81d11acf0584
Saint-Aubin-Épinay,Mairie - Saint-Aubin-Épinay,mairie.saintaubinepinay@gmail.com,3875 route de Lyons-la-Forêt,76160,Saint-Aubin-Épinay,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/4ff006db-80e5-4360-bf39-3087abbbe882
Saint-Clair-sur-les-Monts,Mairie - Saint-Clair-sur-les-Monts,mairie-sg.stclairsurlesmonts@wanadoo.fr,133 rue de l'Église,76190,Saint-Clair-sur-les-Monts,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c67c5060-480b-47bc-8163-96624f27e509
Saint-Crespin,Mairie - Saint-Crespin,mairie.stcrespin@orange.fr,42 route de la Scie,76590,Saint-Crespin,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/613f7096-0fdf-49cd-b4f8-34b822fad899
Saint-Denis-d'Aclon,Mairie - Saint-Denis-d'Aclon,mairiestdenisdaclon@orange.fr,13 rue du Saule,76860,Saint-Denis-d'Aclon,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/93e69640-6988-4570-bdfc-f15fcf6847f4
Saint-Denis-le-Thiboult,Mairie - Saint-Denis-le-Thiboult,mairie@saintdenislethiboult.fr,600 route de la Vallée,76116,Saint-Denis-le-Thiboult,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/f16fb347-8955-47d2-8c17-dc0654bf7257
Saint-Denis-sur-Scie,Mairie - Saint-Denis-sur-Scie,mairie@stdenissurscie76.fr,66 A impasse de l'Église,76890,Saint-Denis-sur-Scie,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/16565568-b53d-4998-bbb4-98bd3ab28fbc
Saint-Eustache-la-Forêt,Mairie - Saint-Eustache-la-Forêt,mairie@steustachelaforet.fr,84 Grande rue,76210,Saint-Eustache-la-Forêt,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1951814f-abb6-430e-9469-e238ca69e035
Saint-Georges-sur-Fontaine,Mairie - Saint-Georges-sur-Fontaine,secretariat1@saintgeorgessurfontaine.com,168 place du Village,76690,Saint-Georges-sur-Fontaine,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c85ba3ca-4c59-40c6-867d-4f373cfd61d5
Saint-Germain-d'Étables,Mairie - Saint-Germain-d'Étables,stgermain4@wanadoo.fr,38 route de Dieppe,76590,Saint-Germain-d'Étables,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6c76d746-787f-41fe-be7d-cd57c4d523f4
Saint-Germain-des-Essourts,Mairie - Saint-Germain-des-Essourts,mairie.st.ger.essourts@wanadoo.fr,Route de Boissay,76750,Saint-Germain-des-Essourts,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/6ac1271c-cccd-468a-bacf-921281c0f35b
Saint-Germain-sous-Cailly,Mairie - Saint-Germain-sous-Cailly,communedesaintgermainsouscailly@wanadoo.fr,67 route de la Mairie,76690,Saint-Germain-sous-Cailly,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c0f4f367-f9db-48c8-b349-5b119a310b13
Saint-Germain-sur-Eaulne,Mairie - Saint-Germain-sur-Eaulne,mairie-sg.stgermainsureaulne@wanadoo.fr,31 rue de l'Eaulne,76270,Saint-Germain-sur-Eaulne,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/1e44ae31-14b0-4c6d-8cfe-2b0ea67a830b
Saint-Gilles-de-Crétot,Mairie - Saint-Gilles-de-Crétot,mairie@stgillesdecretot.fr,1 place Colette-Vagnier,76490,Saint-Gilles-de-Crétot,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/9cea3a33-94af-4afb-9730-082e27ea08c8
Saint-Gilles-de-la-Neuville,Mairie - Saint-Gilles-de-la-Neuville,mairie@stgillesdelaneuville.net,42 route du Parc-d'Anxtot,76430,Saint-Gilles-de-la-Neuville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/a28bbbc6-78ea-4e62-bcf2-7e9917af9b7c
Saint-Hellier,Mairie - Saint-Hellier,mairie.st-hellier76@wanadoo.fr,35 rue des Vallons,76680,Saint-Hellier,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/39059e5d-e76d-4d78-9965-6c4bf6c537d2
Saint-Honoré,Mairie - Saint-Honoré,mairiesthonore@wanadoo.fr,228 rue Charles Henri d'Andray,76590,Saint-Honoré,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/7688ad92-9f53-4788-8408-f0560b3d0486
Saint-Jacques-d'Aliermont,Mairie - Saint-Jacques-d'Aliermont,mairie@stjacquesaliermont.fr,325 rue de la Mairie,76510,Saint-Jacques-d'Aliermont,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/46e558a2-54ce-4ac3-a250-b74b0c6942a0
Saint-Jacques-sur-Darnétal,Mairie - Saint-Jacques-sur-Darnétal,mairie@mairie-st-jacques.fr,20 rue de Verdun,76160,Saint-Jacques-sur-Darnétal,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/e53dc702-ae63-4c7a-a1cc-df99c2b1ca9f
Saint-Jean-de-Folleville,Mairie - Saint-Jean-de-Folleville,mairie@saintjeandefolleville.fr,8 rue de l'Église,76170,Saint-Jean-de-Folleville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/df1ff47b-d56f-4a8c-8ab8-979b9908e1ae
Saint-Jean-de-la-Neuville,Mairie - Saint-Jean-de-la-Neuville,mairie@stjeandelaneuville76.fr,15 rue Principale,76210,Saint-Jean-de-la-Neuville,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/47faab18-632d-4935-b6bc-2d9509bfe08e
Saint-Jean-du-Cardonnay,Mairie - Saint-Jean-du-Cardonnay,secretariat@stjeanducardonnay.fr,Place de la Mairie,76150,Saint-Jean-du-Cardonnay,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/2cd6671e-2ecd-4477-90a1-ed04d6d86844
Saint-Jouin-Bruneval,Mairie - Saint-Jouin-Bruneval,mairie@st-jouin-bruneval.fr,2 place Stéphane-Hessel,76280,Saint-Jouin-Bruneval,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/c01f2908-44ab-4c32-95db-6cccd5eea991
Saint-Laurent-de-Brèvedent,Mairie - Saint-Laurent-de-Brèvedent,mairie@stlaurentdebrevedent.fr,6 place de la Mairie,76700,Saint-Laurent-de-Brèvedent,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/375ef4d6-d328-4ec9-8306-327507667a55
Saint-Laurent-en-Caux,Mairie - Saint-Laurent-en-Caux,mairiedestlaurentencaux@wanadoo.fr,1 place Jacques-Loutrel,76560,Saint-Laurent-en-Caux,https://lannuaire.service-public.gouv.fr/normandie/seine-maritime/ecfe5daa-4ecd-49f2-a1aa-c00d22ea1053
