commune,organisme,email,adresse_mairie,code_postal,ville,url
Saint-Germain-sur-Avre,Mairie - Saint-Germain-sur-Avre,mairie@stgermainsuravre.fr,1 place du Général-de-Gaulle,27320,Saint-Germain-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/78c74874-d95f-490f-9fcd-084ff535034d
Saint-Grégoire-du-Vièvre,Mairie - Saint-Grégoire-du-Vièvre,mairiestgregoireduvievre@orange.fr,1647 route du Vièvre,27450,Saint-Grégoire-du-Vièvre,https://lannuaire.service-public.gouv.fr/normandie/eure/ff414c1d-6a5c-4b52-8c2b-e8181a840fbc
Saint-Jean-du-Thenney,Mairie - Saint-Jean-du-Thenney,mairie.saint.jean.du.thenney@wanadoo.fr,5 le Bourg,27270,Saint-Jean-du-Thenney,https://lannuaire.service-public.gouv.fr/normandie/eure/a026d616-0235-4493-b83f-c84eac985996
Saint-Julien-de-la-Liègue,Mairie - Saint-Julien-de-la-Liègue,mairiesaintjuliendelaliegue@wanadoo.fr,23 rue Saint-Laurent,27600,Saint-Julien-de-la-Liègue,https://lannuaire.service-public.gouv.fr/normandie/eure/0ff48631-c0d3-4c38-9b50-9ea0c2d7358c
Saint-Laurent-des-Bois,Mairie - Saint-Laurent-des-Bois,mairie-saintlaurentdesbois27@orange.fr,1 place de la Mairie,27220,Saint-Laurent-des-Bois,https://lannuaire.service-public.gouv.fr/normandie/eure/0b25293f-f275-4759-8c63-1e23c0d2a58f
Saint-Laurent-du-Tencement,Mairie - Saint-Laurent-du-Tencement,commune-st-laurent-du-tencement@orange.fr,64 route des Canadiens,27390,Saint-Laurent-du-Tencement,https://lannuaire.service-public.gouv.fr/normandie/eure/a39c1020-93e6-4bbe-a1de-fd1832f777a4
Saint-Léger-de-Rôtes,Mairie - Saint-Léger-de-Rôtes,mairiestlegerderotes@nordnet.fr,7 rue des Tisserands,27300,Saint-Léger-de-Rôtes,https://lannuaire.service-public.gouv.fr/normandie/eure/63d12b5e-49ca-4ade-a224-b3093973eab6
Saint-Léger-du-Gennetey,Mairie - Saint-Léger-du-Gennetey,mairie.stlegerdugennetey@orange.fr,30 rue de l'Église,27520,Saint-Léger-du-Gennetey,https://lannuaire.service-public.gouv.fr/normandie/eure/8f6365af-47ee-4c59-a0e5-0dc39648b429
Saint-Maclou,Mairie - Saint-Maclou,mairie.saintmaclou@wanadoo.fr,Place de la Mairie,27210,Saint-Maclou,https://lannuaire.service-public.gouv.fr/normandie/eure/d0696842-7f1d-49e1-b7bd-ecfc6c278715
Saint-Marcel,Mairie - Saint-Marcel,mairie@marcel27.fr,55 route de Chambray,27950,Saint-Marcel,https://lannuaire.service-public.gouv.fr/normandie/eure/647cdd99-6c78-48e8-ae28-a33e56a28731
Saint-Mards-de-Blacarville,Mairie - Saint-Mards-de-Blacarville,saint-mards-de-blacarville@wanadoo.fr,1 rue de la Mairie,27500,Saint-Mards-de-Blacarville,https://lannuaire.service-public.gouv.fr/normandie/eure/caca3865-4e09-48b7-8480-20e57e314d6c
Saint-Mards-de-Fresne,Mairie - Saint-Mards-de-Fresne,mairie.saintmardsdefresne@orange.fr,13 route des Bois-de-Fains Le Bourg,27230,Saint-Mards-de-Fresne,https://lannuaire.service-public.gouv.fr/normandie/eure/f7c108fe-a061-4fd7-9dcf-b99ce71bce35
Saint-Martin-Saint-Firmin,Mairie - Saint-Martin-Saint-Firmin,mairie.st-martin-st-firmin27@orange.fr,1 rue de la Hache,27450,Saint-Martin-Saint-Firmin,https://lannuaire.service-public.gouv.fr/normandie/eure/dfa283bc-78df-4eff-86a5-d0988b817d62
Saint-Martin-du-Tilleul,Mairie - Saint-Martin-du-Tilleul,mairie.stmartindutilleul@wanadoo.fr,595 rue des Trois-Tilleuls,27300,Saint-Martin-du-Tilleul,https://lannuaire.service-public.gouv.fr/normandie/eure/76a65130-a3db-4b9b-bbff-5d4434f5fa41
Saint-Martin-la-Campagne,Mairie - Saint-Martin-la-Campagne,communestmartinlacampagne@orange.fr,Rue de la Mairie,27930,Saint-Martin-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/d934b9df-01f9-45b3-9654-d6674ef0d9b1
Saint-Meslin-du-Bosc,Mairie - Saint-Meslin-du-Bosc,mairie.saintmeslindubosc@wanadoo.fr,Rue de l'Église,27370,Saint-Meslin-du-Bosc,https://lannuaire.service-public.gouv.fr/normandie/eure/74e933e1-3abf-49a7-bbc1-dcfecdc2c263
Saint-Ouen-de-Pontcheuil,Mairie - Saint-Ouen-de-Pontcheuil,mairie.stouendepontcheuil@orange.fr,Rue du Château,27370,Saint-Ouen-de-Pontcheuil,https://lannuaire.service-public.gouv.fr/normandie/eure/154aa705-f6c9-41f3-b562-97bfaa6cdb26
Saint-Ouen-de-Thouberville,Mairie - Saint-Ouen-de-Thouberville,mairie.saintouenthouberville@wanadoo.fr,131 route Nationale,27310,Saint-Ouen-de-Thouberville,https://lannuaire.service-public.gouv.fr/normandie/eure/ee1fb559-0096-4bab-b633-2851944cf9f3
Saint-Ouen-du-Tilleul,Mairie - Saint-Ouen-du-Tilleul,secretariat-general@mairie-saintouendutilleul.fr,Rue de la Mairie,27670,Saint-Ouen-du-Tilleul,https://lannuaire.service-public.gouv.fr/normandie/eure/9a921777-62d4-4a9f-811d-1b1180626c36
Saint-Paul-de-Fourques,Mairie - Saint-Paul-de-Fourques,mairie.saintpauldefourques@orange.fr,245 rue de la Mairie,27800,Saint-Paul-de-Fourques,https://lannuaire.service-public.gouv.fr/normandie/eure/24006794-d7bb-4861-aa24-09b8fafad967
Saint-Philbert-sur-Boissey,Mairie - Saint-Philbert-sur-Boissey,mairiesaintphilbertsurboissey@orange.fr,Place de la Mairie,27520,Saint-Philbert-sur-Boissey,https://lannuaire.service-public.gouv.fr/normandie/eure/002d8700-6b9c-42d0-8c0b-b17af0334f70
Saint-Philbert-sur-Risle,Mairie - Saint-Philbert-sur-Risle,mairie.saintphilbert@wanadoo.fr,6 rue Augustin-Hébert,27290,Saint-Philbert-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/a212a81c-c7f6-4400-9f39-473764b32dc2
Saint-Pierre-de-Bailleul,Mairie - Saint-Pierre-de-Bailleul,mairie.bailleul@wanadoo.fr,5 place de la Grâce,27920,Saint-Pierre-de-Bailleul,https://lannuaire.service-public.gouv.fr/normandie/eure/ebc4d79c-b23f-43f8-9682-17df64d587fa
Saint-Pierre-de-Cernières,Mairie - Saint-Pierre-de-Cernières,mairie.saintpierredecernieres@orange.fr,1 rue de l'Église,27390,Saint-Pierre-de-Cernières,https://lannuaire.service-public.gouv.fr/normandie/eure/d681618e-a9ff-458d-b1cc-62e0e285c5c1
Saint-Pierre-de-Cormeilles,Mairie - Saint-Pierre-de-Cormeilles,mairiestpierredecormeilles@orange.fr,93 route de Thiberville,27260,Saint-Pierre-de-Cormeilles,https://lannuaire.service-public.gouv.fr/normandie/eure/c724df3b-2a21-4a33-894b-6b50dabfda91
Saint-Pierre-de-Salerne,Mairie - Saint-Pierre-de-Salerne,mairie.salerne@wanadoo.fr,1 hameau de l'Église,27800,Saint-Pierre-de-Salerne,https://lannuaire.service-public.gouv.fr/normandie/eure/913135c5-c417-4f05-9cce-ba10840bf6e5
Saint-Pierre-des-Fleurs,Mairie - Saint-Pierre-des-Fleurs,mairie.stpierredesfleurs@wanadoo.fr,Rue de Thuit-Anger,27370,Saint-Pierre-des-Fleurs,https://lannuaire.service-public.gouv.fr/normandie/eure/2b3e875f-fce0-4969-b8ce-9e9c5de8fd0b
Saint-Pierre-des-Ifs,Mairie - Saint-Pierre-des-Ifs,st-pierre-des-ifs-27@orange.fr,1099 Grande rue,27450,Saint-Pierre-des-Ifs,https://lannuaire.service-public.gouv.fr/normandie/eure/b963b418-9489-445a-880d-8d27645babbd
Saint-Pierre-du-Bosguérard,Mairie - Saint-Pierre-du-Bosguérard,mairie-st-pierre-du-bosguerard@wanadoo.fr,Rue Marcel-Leclerc,27370,Saint-Pierre-du-Bosguérard,https://lannuaire.service-public.gouv.fr/normandie/eure/1339d6b0-10b1-48a8-9c7e-d11469fa9793
Saint-Pierre-du-Val,Mairie - Saint-Pierre-du-Val,comune.stpierreduval@wanadoo.fr,294 route de la Mairie,27210,Saint-Pierre-du-Val,https://lannuaire.service-public.gouv.fr/normandie/eure/08bbca1a-2c4e-49cf-b44e-54d6cdf1d62f
Saint-Pierre-du-Vauvray,Mairie - Saint-Pierre-du-Vauvray,mairie@saintpierreduvauvray.fr,29 Grande-Rue,27430,Saint-Pierre-du-Vauvray,https://lannuaire.service-public.gouv.fr/normandie/eure/033f73a4-6887-4e70-be3e-24232f11ef1f
Saint-Pierre-la-Garenne,Mairie - Saint-Pierre-la-Garenne,mairie-st-pierre-garenne@orange.fr,98 route départementale 15,27600,Saint-Pierre-la-Garenne,https://lannuaire.service-public.gouv.fr/normandie/eure/939615b7-204e-4e21-8d77-3ec070a220e2
Saint-Samson-de-la-Roque,Mairie - Saint-Samson-de-la-Roque,mairie.st.samsondelaroque@wanadoo.fr,6 route du Village,27680,Saint-Samson-de-la-Roque,https://lannuaire.service-public.gouv.fr/normandie/eure/28c2a183-1191-4b1e-a1b6-aa7510c8a0bf
Saint-Siméon,Mairie - Saint-Siméon,mairiesaintsimeon@orange.fr,10 chemin de la Mairie,27560,Saint-Siméon,https://lannuaire.service-public.gouv.fr/normandie/eure/1a47a161-9613-4349-8c0f-631ea2f7f7f4
Saint-Sulpice-de-Grimbouville,Mairie - Saint-Sulpice-de-Grimbouville,mairie-stsulpicedegrimbouville@orange.fr,404 route de l'Estuaire,27210,Saint-Sulpice-de-Grimbouville,https://lannuaire.service-public.gouv.fr/normandie/eure/7264ddf1-bbb3-4797-b0eb-a64dbf0a78cd
Saint-Sylvestre-de-Cormeilles,Mairie - Saint-Sylvestre-de-Cormeilles,mairie.stsylvestredecormeilles@laposte.net,4 route de Cormeilles,27260,Saint-Sylvestre-de-Cormeilles,https://lannuaire.service-public.gouv.fr/normandie/eure/3699fbb9-fcad-484f-a030-e6eeca622997
Saint-Symphorien,Mairie - Saint-Symphorien,mairie-st-symphorien@wanadoo.fr,165 rue des Quatre-Vents,27500,Saint-Symphorien,https://lannuaire.service-public.gouv.fr/normandie/eure/c97aa65a-c2f8-45d7-86b2-f7a5585a6a89
Saint-Sébastien-de-Morsent,Mairie - Saint-Sébastien-de-Morsent,accueil@ville-saintse27.fr,Place Pierre-Mendès-France,27180,Saint-Sébastien-de-Morsent,https://lannuaire.service-public.gouv.fr/normandie/eure/377ec098-7008-45e1-8093-3967cc2fddb4
Saint-Victor-d'Épine,Mairie - Saint-Victor-d'Épine,mairie.st.victor.epine@wanadoo.fr,30 rue du Mont-Criquet,27800,Saint-Victor-d'Épine,https://lannuaire.service-public.gouv.fr/normandie/eure/87a47210-daea-415a-831a-45a025526b0a
Saint-Victor-de-Chrétienville,Mairie - Saint-Victor-de-Chrétienville,st.victor.chretienville@wanadoo.fr,30 route de Thiberville,27300,Saint-Victor-de-Chrétienville,https://lannuaire.service-public.gouv.fr/normandie/eure/3acc4157-003a-4953-a971-65575afb7467
Saint-Victor-sur-Avre,Mairie - Saint-Victor-sur-Avre,mairie.stvictoravre@gmail.com,2 rue de la Chapelle Le Village,27130,Saint-Victor-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/51d8884d-f931-4b56-b733-358308109737
Saint-Vigor,Mairie - Saint-Vigor,contact@saintvigor.fr,3 route de la Ronce,27930,Saint-Vigor,https://lannuaire.service-public.gouv.fr/normandie/eure/b9f8d34b-31e9-4d34-a5eb-113093631b17
Saint-Vincent-des-Bois,Mairie - Saint-Vincent-des-Bois,mairie.stvincentdesbois@wanadoo.fr,3 rue du Champ-Dupui,27950,Saint-Vincent-des-Bois,https://lannuaire.service-public.gouv.fr/normandie/eure/adf43eec-9b8a-434e-b946-13dc2c2e2f6b
Saint-Vincent-du-Boulay,Mairie - Saint-Vincent-du-Boulay,mairie.stvincentduboulay@orange.fr,5 rue de l'Église,27230,Saint-Vincent-du-Boulay,https://lannuaire.service-public.gouv.fr/normandie/eure/43dae4a1-0c2a-48f5-bd17-7a0bce8f3b4e
Saint-Élier,Mairie - Saint-Élier,saint-elier.mairie@orange.fr,Rue de la Mairie,27190,Saint-Élier,https://lannuaire.service-public.gouv.fr/normandie/eure/0e4a9e16-8c3f-4bdd-b800-31449084f066
Saint-Éloi-de-Fourques,Mairie - Saint-Éloi-de-Fourques,mairie.st.eloi@free.fr,45 route de Saint-Paul,27800,Saint-Éloi-de-Fourques,https://lannuaire.service-public.gouv.fr/normandie/eure/8905a84f-601b-4671-aa23-db49b4528671
Saint-Étienne-du-Vauvray,Mairie - Saint-Étienne-du-Vauvray,mairie@st-etienne-vauvray.fr,23 rue Nationale,27430,Saint-Étienne-du-Vauvray,https://lannuaire.service-public.gouv.fr/normandie/eure/2c7dabae-b622-47e3-a154-33b78168db74
Saint-Étienne-l'Allier,Mairie - Saint-Étienne-l'Allier,mairie.stetiennelallier@orange.fr,5 rue de la Chevalerie,27450,Saint-Étienne-l'Allier,https://lannuaire.service-public.gouv.fr/normandie/eure/3dd50a74-8c4b-4ea6-a57b-15067fe83853
Saint-Étienne-sous-Bailleul,Mairie - Saint-Étienne-sous-Bailleul,com.st-etienne-ss-bailleul@orange.fr,2 place de la Mairie,27920,Saint-Étienne-sous-Bailleul,https://lannuaire.service-public.gouv.fr/normandie/eure/109df61e-c2db-41c3-b72e-a09181401fce
Sainte-Colombe-la-Commanderie,Mairie - Sainte-Colombe-la-Commanderie,mairiestecolombelacommanderie@wanadoo.fr,2 place de la Mairie,27110,Sainte-Colombe-la-Commanderie,https://lannuaire.service-public.gouv.fr/normandie/eure/dbcdd769-a819-4408-979f-91f80c521a41
Sainte-Colombe-près-Vernon,Mairie - Sainte-Colombe-près-Vernon,mairie-saintecolombe@wanadoo.fr,14 rue de Chambray,27950,Sainte-Colombe-près-Vernon,https://lannuaire.service-public.gouv.fr/normandie/eure/4595fafe-53df-485e-b5b7-2b14f847bdd4
Sainte-Geneviève-lès-Gasny,Mairie - Sainte-Geneviève-lès-Gasny,mairie.stegenevievelesgasny@wanadoo.fr,8 route de Vernon,27620,Sainte-Geneviève-lès-Gasny,https://lannuaire.service-public.gouv.fr/normandie/eure/16602cd6-665b-455e-93ae-bfa93e333039
Sainte-Marie-d'Attez,Mairie - Sainte-Marie-d'Attez,mairie.saintemariedattez@orange.fr,Saint-Ouen-d'Attez 27 rue de la Mairie,27160,Sainte-Marie-d'Attez,https://lannuaire.service-public.gouv.fr/normandie/eure/b15a1d1d-e0ae-485e-a2c3-0be088b6da4d
Sainte-Marie-de-Vatimesnil,Mairie - Sainte-Marie-de-Vatimesnil,mariesaintemarie@wanadoo.fr,26 rue du Château,27150,Sainte-Marie-de-Vatimesnil,https://lannuaire.service-public.gouv.fr/normandie/eure/9504c016-53ca-4d60-930c-b9e3b241894f
Sainte-Marthe,Mairie - Sainte-Marthe,mairie.stemarthe@wanadoo.fr,20 rue de la Mairie,27190,Sainte-Marthe,https://lannuaire.service-public.gouv.fr/normandie/eure/6037fce2-d661-4737-b2d1-1d9f4a9b1fd6
Sainte-Opportune-du-Bosc,Mairie - Sainte-Opportune-du-Bosc,mairie.steopportunedubosc@wanadoo.fr,1 place de la Mairie,27110,Sainte-Opportune-du-Bosc,https://lannuaire.service-public.gouv.fr/normandie/eure/f26ed133-ea35-43aa-824c-52cb0d075111
Sainte-Opportune-la-Mare,Mairie - Sainte-Opportune-la-Mare,steopportunelamare@wanadoo.fr,21 allée des Pommiers,27680,Sainte-Opportune-la-Mare,https://lannuaire.service-public.gouv.fr/normandie/eure/c1ec2eaf-67ff-439e-bc3c-b71c3263a4a4
Sancourt,Mairie - Sancourt,mairie.sancourt27@pole-secretariat.fr,2 rue Saint-Clair,27150,Sancourt,https://lannuaire.service-public.gouv.fr/normandie/eure/fbeb9db2-863b-4fee-9bf1-f37f6c211f02
Sassey,Mairie - Sassey,mairie.sassey@outlook.com,Route de la Licorne,27930,Sassey,https://lannuaire.service-public.gouv.fr/normandie/eure/df0ffa52-85c2-42d1-9071-bc7d2c46b925
Saussay-la-Campagne,Mairie - Saussay-la-Campagne,mairie.saussaylacampagne@orange.fr,43 rue Saint-Adrien,27150,Saussay-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/9b35395c-1d20-4c35-a061-6c8daded2924
Selles,Mairie - Selles,mairiedeselles@wanadoo.fr,1 place de la Mairie,27500,Selles,https://lannuaire.service-public.gouv.fr/normandie/eure/0a6d39c1-6ed5-44e1-820b-3a9681f38dae
Serez,Mairie - Serez,serez@orange.fr,2 rue des Demis-Acres Le Bourg,27220,Serez,https://lannuaire.service-public.gouv.fr/normandie/eure/eba5d57b-be98-4ac8-87ba-a18ad5101911
Serquigny,Mairie - Serquigny,mairie@serquigny.fr,62 rue Max-Carpentier,27470,Serquigny,https://lannuaire.service-public.gouv.fr/normandie/eure/66b6a36c-59dd-474c-bfe0-06819357e6de
Surtauville,Mairie - Surtauville,surtauville@wanadoo.fr,22 route d'Elbeuf,27400,Surtauville,https://lannuaire.service-public.gouv.fr/normandie/eure/a5ea495c-5e7c-4d87-b536-3866da100b85
Surville,Mairie - Surville,contact@surville27400.fr,64 rue Bernard-Petel,27400,Surville,https://lannuaire.service-public.gouv.fr/normandie/eure/911a0fb3-47d5-4a67-8fc0-c2fb2aaddfe8
Suzay,Mairie - Suzay,mairiedesuzay@orange.fr,14 rue du Général-de-Gaulle,27420,Suzay,https://lannuaire.service-public.gouv.fr/normandie/eure/57dc4237-53e5-4986-8105-2b621c685d46
Sylvains-lès-Moulins,Mairie - Sylvains-lès-Moulins,mairie.sylvains-les-moulins@wanadoo.fr,2 rue des Écoles,27240,Sylvains-lès-Moulins,https://lannuaire.service-public.gouv.fr/normandie/eure/a8c228be-94ea-4ddf-b08f-33c6a44da83b
Sébécourt,Mairie - Sébécourt,mairie.sebecourt@wanadoo.fr,1 place de la Mairie,27190,Sébécourt,https://lannuaire.service-public.gouv.fr/normandie/eure/8c867dac-d4a1-4d09-ba99-c117273b9687
Terres-de-Bord,Mairie - Terres-de-Bord,mairie@terresdebord.fr,144 rue du 8-Mai-1945,27400,Terres-de-Bord,https://lannuaire.service-public.gouv.fr/normandie/eure/cd40bab5-81d8-4c4a-b233-edc2a8711026
Thiberville,Mairie - Thiberville,mairie@thiberville.fr,14 rue de Lisieux,27230,Thiberville,https://lannuaire.service-public.gouv.fr/normandie/eure/982c8bad-fe35-4c08-8bd5-680ec3ba5a2b
Thibouville,Mairie - Thibouville,mairie.thibouville@wanadoo.fr,1 rue Saint-Vincent,27800,Thibouville,https://lannuaire.service-public.gouv.fr/normandie/eure/1cebe720-db89-4aff-a2fd-ea114b67c412
Thierville,Mairie - Thierville,mairie.thierville@wanadoo.fr,1 route de l'Église,27290,Thierville,https://lannuaire.service-public.gouv.fr/normandie/eure/ce48c2cf-224a-4d5f-bbc3-29457fd484df
Thénouville,Mairie - Thénouville,mairiedethenouville@orange.fr,Bosc-Renoult-en-Roumois 14 route de Touville,27520,Thénouville,https://lannuaire.service-public.gouv.fr/normandie/eure/62996d40-40d8-4850-b53b-6cbf5f0bc2f2
Tilleul-Dame-Agnès,Mairie - Tilleul-Dame-Agnès,mairie.tilleuldameagnes@wanadoo.fr,Place Saint-Martin,27170,Tilleul-Dame-Agnès,https://lannuaire.service-public.gouv.fr/normandie/eure/310a833a-0ee3-4b28-b304-d6063be112c8
Tillières-sur-Avre,Mairie - Tillières-sur-Avre,mairie.de.tillieres@wanadoo.fr,29 rue de Paris,27570,Tillières-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/eacee923-4a5b-47bc-9d88-b0341f2fda46
Tilly,Mairie - Tilly,tilly.mairie@wanadoo.fr,15 rue Grande,27510,Tilly,https://lannuaire.service-public.gouv.fr/normandie/eure/94765041-3578-47a3-837f-23f1a6fdb721
Tocqueville,Mairie - Tocqueville,mairie.tocqueville@wanadoo.fr,15 rue Saint-Gorgon,27500,Tocqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/874f4efe-1c8b-4706-8a14-c4cf181e2a13
Touffreville,Mairie - Touffreville,mairie@touffreville27.fr,49 Grande-Rue,27440,Touffreville,https://lannuaire.service-public.gouv.fr/normandie/eure/be7fa410-cb01-4dd2-9250-574f1bab3fb2
Tournedos-Bois-Hubert,Mairie - Tournedos-Bois-Hubert,mairietbh@orange.fr,9 rue de la Gendarmerie,27180,Tournedos-Bois-Hubert,https://lannuaire.service-public.gouv.fr/normandie/eure/94a860c0-1779-4b48-8003-9a7fcbf1636f
Tourneville,Mairie - Tourneville,contact@tourneville.fr,Route de la Vallée,27930,Tourneville,https://lannuaire.service-public.gouv.fr/normandie/eure/9deea3d2-c6d9-4654-868f-360f369275e2
Tourville-la-Campagne,Mairie - Tourville-la-Campagne,mairie.tourvillelacampagne@orange.fr,23 rue Madeleine-Fosse,27370,Tourville-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/4269730a-5043-4067-a444-60d64a309fc3
Tourville-sur-Pont-Audemer,Mairie - Tourville-sur-Pont-Audemer,tourvillesurpontaudemer@wanadoo.fr,366 route de Selles,27500,Tourville-sur-Pont-Audemer,https://lannuaire.service-public.gouv.fr/normandie/eure/ed26a381-19e1-4216-86f3-c2b6de81c54e
Toutainville,Mairie - Toutainville,commune.toutainville@orange.fr,2 rue Maurice-Rabasse,27500,Toutainville,https://lannuaire.service-public.gouv.fr/normandie/eure/19311a17-7676-4bb7-b3f9-35f459de7c8a
Treis-Sants-en-Ouche,Mairie - Treis-Sants-en-Ouche,mairie.treissantsenouche@orange.fr,Saint-Aubin-le-Vertueux Place de la Mairie,27300,Treis-Sants-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/593dbb5d-2665-487c-af3b-40d348b54f57
Triqueville,Mairie - Triqueville,mairie-triqueville@wanadoo.fr,Le Village,27500,Triqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/200b3b7c-9b36-4ed3-8608-31ea987661c0
Trouville-la-Haule,Mairie - Trouville-la-Haule,mairietlh@orange.fr,285 route de Vieux-Port,27680,Trouville-la-Haule,https://lannuaire.service-public.gouv.fr/normandie/eure/6b3d9f9c-68f9-4c05-9e96-6174eca57fa8
Val-Doré,Mairie - Val-Doré,mairielevaldore@gmail.com,Orvaux 8 route de Conches,27190,Val-Doré,https://lannuaire.service-public.gouv.fr/normandie/eure/52ffafc5-2fbe-4324-804f-2c507369137e
Val-d'Orger,Mairie - Val-d'Orger,mairie@valdorger.fr,Grainville 15 rue des Muttes,27380,Val-d'Orger,https://lannuaire.service-public.gouv.fr/normandie/eure/ede6f682-e1db-4565-a50a-66006f2212dc
Val-de-Reuil,Mairie - Val-de-Reuil,mairie@valdereuil.fr,70 rue Grande,27100,Val-de-Reuil,https://lannuaire.service-public.gouv.fr/normandie/eure/c015913e-a216-4e3b-9e5d-80d95569a06d
Valailles,Mairie - Valailles,mairie.valailles@wanadoo.fr,Rue de la Mairie,27300,Valailles,https://lannuaire.service-public.gouv.fr/normandie/eure/64eb7bd6-0330-4227-8264-56924eadf6f2
Valletot,Mairie - Valletot,mairie.valletot@wanadoo.fr,12 rue de l'Église,27350,Valletot,https://lannuaire.service-public.gouv.fr/normandie/eure/b8e3ca59-2cb3-4fda-9036-55f8e87ff07d
Vandrimare,Mairie - Vandrimare,info@vandrimare.fr,Rue des Écoles,27380,Vandrimare,https://lannuaire.service-public.gouv.fr/normandie/eure/5371e429-5a0d-4331-b765-9c4921138772
Vannecrocq,Mairie - Vannecrocq,mairie.vannecrocq@orange.fr,"1, place de la Mairie",27210,Vannecrocq,https://lannuaire.service-public.gouv.fr/normandie/eure/4e6b1b08-4760-4ad7-865c-20201f45555e
Vascoeuil,Mairie - Vascoeuil,mairie@vascoeuil.fr,1 rue de l'Église,27910,Vascoeuil,https://lannuaire.service-public.gouv.fr/normandie/eure/e9d1cf1a-6d37-40d8-a7c8-325b57625934
Vatteville,Mairie - Vatteville,mairie.vatteville@wanadoo.fr,5 rue de l'Église,27430,Vatteville,https://lannuaire.service-public.gouv.fr/normandie/eure/01725ecb-4cae-432d-9451-92fef49b39f2
Vaux-sur-Eure,Mairie - Vaux-sur-Eure,mairievaux@wanadoo.fr,1 place de la Mairie,27120,Vaux-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/6cc3d579-2648-425d-a979-e8bea5f861ae
Venon,Mairie - Venon,mairie-venon@orange.fr,Rue des Drapiers,27110,Venon,https://lannuaire.service-public.gouv.fr/normandie/eure/780799a9-c657-4e7b-9639-16fb1e8131c6
Verneuil-d'Avre-et-d'Iton,Mairie - Verneuil-d'Avre-et-d'Iton,mairieverneuil@verneuilsuravre.fr,Verneuil-sur-Avre Rond-point de la Victoire,27130,Verneuil-d'Avre-et-d'Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/5df63677-4354-45ce-bd20-c3227fb05880
Verneusses,Mairie - Verneusses,verneusses@orange.fr,1 rue de l'Église,27390,Verneusses,https://lannuaire.service-public.gouv.fr/normandie/eure/cfe9e876-7854-472d-ae98-08bdcb7d51d9
Vernon,Mairie - Vernon,mairie@vernon27.fr,Place Barette,27207,Vernon Cedex,https://lannuaire.service-public.gouv.fr/normandie/eure/0d77613a-0e3f-40b8-a5c4-de423be62fb6
Vesly,Mairie - Vesly,mairie.vesly.27@orange.fr,1 place du Carrouge,27870,Vesly,https://lannuaire.service-public.gouv.fr/normandie/eure/c5e31077-7022-4bc9-9f93-7cdcedb3bb94
Vexin-sur-Epte,Mairie - Vexin-sur-Epte,contact@vexin-sur-epte.fr,Ecos 18 Grande-Rue,27630,Vexin-sur-Epte,https://lannuaire.service-public.gouv.fr/normandie/eure/81939d8a-e9a1-4d57-a888-1074c6ee8d29
Vieux-Port,Mairie - Vieux-Port,mairiedevieuxport@hotmail.fr,4 rue du Professeur-Lemariey,27680,Vieux-Port,https://lannuaire.service-public.gouv.fr/normandie/eure/53fcd2a3-ad3d-4f71-9093-04931f79d03c
Villegats,Mairie - Villegats,villegats@gmail.com,37 rue Saint-Léger,27120,Villegats,https://lannuaire.service-public.gouv.fr/normandie/eure/0c949d27-22f0-4e06-ae0d-8737f58c9a9f
Villers-en-Vexin,Mairie - Villers-en-Vexin,villers-en-vexin@wanadoo.fr,17 rue Principale,27420,Villers-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/f2ba385b-cb51-4450-bc96-43731d30be20
Villers-sur-le-Roule,Mairie - Villers-sur-le-Roule,mairie@villerssurleroule.fr,13 rue Rosée,27940,Villers-sur-le-Roule,https://lannuaire.service-public.gouv.fr/normandie/eure/8e118f0a-422d-4be1-9f1c-949344dffa68
Villettes,Mairie - Villettes,mairie-villettes@orange.fr,Rue Principale,27110,Villettes,https://lannuaire.service-public.gouv.fr/normandie/eure/3b74b503-fb3d-4235-a643-65974e2dc3f2
Villez-sous-Bailleul,Mairie - Villez-sous-Bailleul,mairie.villez-bailleul27@orange.fr,23 rue du Val-Saint-Ouen,27950,Villez-sous-Bailleul,https://lannuaire.service-public.gouv.fr/normandie/eure/06e824b1-dd1c-4464-8433-6357350067a9
Villez-sur-le-Neubourg,Mairie - Villez-sur-le-Neubourg,mairiedevillezsurleneubourg@wanadoo.fr,Rue Valle,27110,Villez-sur-le-Neubourg,https://lannuaire.service-public.gouv.fr/normandie/eure/294e928e-964d-411a-80cc-3c56f7e64407
Villiers-en-Désœuvre,Mairie - Villiers-en-Désœuvre,mairie@villiersendesoeuvre.fr,12 Grande rue,27640,Villiers-en-Désœuvre,https://lannuaire.service-public.gouv.fr/normandie/eure/ade43434-c786-4759-a230-304e417d552c
