commune,organisme_mairie,email_mairie,adresse_mairie,code_postal_mairie,ville_mairie,site_mairie,nb_dae,nb_dae_en_service,nb_dae_hors_service,nb_dae_24_7,nb_dae_accessibles_public,nb_dae_exterieur,nb_dae_interieur,types_dae,horaires_declares,notes_accessibilite,adresses_exemples,score_besoin,priorite_besoin,points_attention
La Haye-du-Theil,Mairie - La Haye-du-Theil,mairiedelahayedutheil@wanadoo.fr,18 route de Brionne,27370,La-Haye-du-Theil,https://lannuaire.service-public.gouv.fr/normandie/eure/de37395d-266d-4186-82af-b51cae50eb11,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Haye-le-Comte,Mairie - La Haye-le-Comte,mairie-hayelecomte@wanadoo.fr,"5, allée François-Langlois",27400,La Haye-le-Comte,https://lannuaire.service-public.gouv.fr/normandie/eure/8e9011d6-a564-4b3a-9d89-93060f185b9c,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Heunière,Mairie - La Heunière,mairie-la-heuniere@orange.fr,Rue du Vieux-Puits,27950,La Heunière,https://lannuaire.service-public.gouv.fr/normandie/eure/a697717e-51f9-4b22-b4a9-8d522dec738e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Houssaye,Mairie - La Houssaye,mairie.lahoussaye@orange.fr,Route de Romilly,27410,La Houssaye,https://lannuaire.service-public.gouv.fr/normandie/eure/ffc1b6cf-7319-4f9f-88b7-77cfa39657f0,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Neuve-Lyre,Mairie - La Neuve-Lyre,mairie.la-neuve-lyre@wanadoo.fr,6 rue Loiziel,27330,La Neuve-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/bddde6c4-b6b5-4606-a7e9-6bd9a1465477,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Pyle,Mairie - La Pyle,commune-la-pyle@orange.fr,Route d'Anfreville,27370,La Pyle,https://lannuaire.service-public.gouv.fr/normandie/eure/ee2083de-638f-4631-b3d7-148e21f20d78,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Roquette,Mairie - La Roquette,mairielaroquette27@wanadoo.fr,Place Marie-Madeleine-Duval,27700,La Roquette,https://lannuaire.service-public.gouv.fr/normandie/eure/481b3ad7-4c65-4584-8261-660b5b2d80e2,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Trinité,Mairie - La Trinité,mairie-de-la.trinite@akeonet.com,6 rue Philomène-Leveau,27930,La Trinité,https://lannuaire.service-public.gouv.fr/normandie/eure/1a64d923-234b-49ad-98e8-871abd345dc1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Trinité-de-Réville,Mairie - La Trinité-de-Réville,mairie.latrinitedereville.27@wanadoo.fr,Place de la Mairie,27270,La Trinité-de-Réville,https://lannuaire.service-public.gouv.fr/normandie/eure/ffda2b21-66b9-45f5-a0ec-096a3e3b1cb1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
La Vacherie,Mairie - La Vacherie,mairie.vacherie@gmail.com,3 bis rue de la Mairie Hameau de Verdun,27400,La Vacherie,https://lannuaire.service-public.gouv.fr/normandie/eure/9a51f808-d698-4bce-8595-d054b5623e6e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Launay,Mairie - Launay,mairie.launay@orange.fr,18 rue de l'Église,27470,Launay,https://lannuaire.service-public.gouv.fr/normandie/eure/1870f37a-cca6-48b7-a62a-9ad30b0ad6b3,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Bec-Thomas,Mairie - Le Bec-Thomas,mairie.lebec-thomas@orange.fr,12 rue de la Mairie,27370,Le Bec-Thomas,https://lannuaire.service-public.gouv.fr/normandie/eure/b915ef1a-2ee3-45cb-b654-4ad09606129e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Boulay-Morin,Mairie - Le Boulay-Morin,mairie@leboulaymorin.fr,24 route de Louviers,27930,Le Boulay-Morin,https://lannuaire.service-public.gouv.fr/normandie/eure/b0ad6f27-68fd-42a2-912d-e9eaa3b2df8e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Cormier,Mairie - Le Cormier,mairie-le-cormier@wanadoo.fr,2 place de la Mairie,27120,Le Cormier,https://lannuaire.service-public.gouv.fr/normandie/eure/7d50d906-784a-491f-84e1-9d5a5f9c1e73,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Favril,Mairie - Le Favril,mairiefavril@wanadoo.fr,Rue de la Mairie,27230,Le Favril,https://lannuaire.service-public.gouv.fr/normandie/eure/211ecca0-42ce-4bd1-8687-2072b3ecae2c,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Landin,Mairie - Le Landin,mairie-le-landin@wanadoo.fr,9 route départementale 313,27350,Le Landin,https://lannuaire.service-public.gouv.fr/normandie/eure/018d4f0d-d7a9-4c41-8572-bbe45bb810c5,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Mesnil-Fuguet,Mairie - Le Mesnil-Fuguet,mairielemesnilfuguet@wanadoo.fr,12 rue de la Mairie,27930,Le Mesnil-Fuguet,https://lannuaire.service-public.gouv.fr/normandie/eure/1e9c1c33-04aa-4a28-a9b0-97fe8ffa395c,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Mesnil-Jourdain,Mairie - Le Mesnil-Jourdain,mairie-mesniljourdain@wanadoo.fr,14 rue de Cavoville,27400,Le Mesnil-Jourdain,https://lannuaire.service-public.gouv.fr/normandie/eure/947138b8-b631-4f83-bfb2-9a9a90c51474,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Plessis-Sainte-Opportune,Mairie - Le Plessis-Sainte-Opportune,mairieleplessisstopportune@wanadoo.fr,1 rue de la Mairie,27170,Le Plessis-Sainte-Opportune,https://lannuaire.service-public.gouv.fr/normandie/eure/38d2cc25-f0fb-488c-9ee9-6ee13676eb92,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Thil,Mairie - Le Thil,mairie.lethil@wanadoo.fr,23 Grande rue,27150,Le Thil,https://lannuaire.service-public.gouv.fr/normandie/eure/f20640ff-3747-462f-93b4-fc23a3a1e2e9,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Thuit,Mairie - Le Thuit,mairieduthuit@orange.fr,Rue Guynemer,27700,Le Thuit,https://lannuaire.service-public.gouv.fr/normandie/eure/171f79f6-b905-465f-8d04-1642ad31ce85,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Thuit-de-l'Oison,Mairie - Le Thuit-de-l'Oison,mairie@thuitdeloison.fr,Rue Henry-de-Campion,27370,Le Thuit-de-l'Oison,https://lannuaire.service-public.gouv.fr/normandie/eure/6dd52fa5-a030-4b89-9afd-bdfd7be26df7,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Troncq,Mairie - Le Troncq,mairieletroncq@orange.fr,2 rue des Écoles,27110,Le Troncq,https://lannuaire.service-public.gouv.fr/normandie/eure/3dcb6fe8-a01d-40cf-8a78-9f83991f5ae0,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Le Val-David,Mairie - Le Val-David,mairielevaldavid27@gmail.com,3 rue de la Mairie,27120,Le Val-David,https://lannuaire.service-public.gouv.fr/normandie/eure/d38fc2c0-894f-47b2-a1e2-d5929803c217,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Les Barils,Mairie - Les Barils,mairielesbarils@orange.fr,3 rue de Verneuil,27130,Les Barils,https://lannuaire.service-public.gouv.fr/normandie/eure/16329e6c-950c-4d1c-9ae6-d54c07a71037,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Les Bottereaux,Mairie - Les Bottereaux,mairie.les.bottereaux@wanadoo.fr,2 rue Charlotte-Corday,27250,Les Bottereaux,https://lannuaire.service-public.gouv.fr/normandie/eure/1dd4e551-493c-4809-aff5-0f456d391ab8,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Les Monts-du-Roumois,Mairie - Les Monts-du-Roumois,lesmontsduroumois@orange.fr,Berville-en-Roumois 36 place de la Mairie,27520,Les Monts-du-Roumois,https://lannuaire.service-public.gouv.fr/normandie/eure/72c8c410-287c-4632-b765-90a38528a837,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Les Places,Mairie - Les Places,mairielesplaces@orange.fr,52 le Village,27230,Les Places,https://lannuaire.service-public.gouv.fr/normandie/eure/9de96fd0-4332-4ce9-8672-b883bfc3d44b,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Les Ventes,Mairie - Les Ventes,mairielesventes27@orange.fr,1 place Billie-D.-Harris,27180,Les Ventes,https://lannuaire.service-public.gouv.fr/normandie/eure/1aaa4531-cd62-44ca-a6d4-c0ee492728fa,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Lignerolles,Mairie - Lignerolles,mairie-lignerolles27@orange.fr,2 rue de Faverolles,27220,Lignerolles,https://lannuaire.service-public.gouv.fr/normandie/eure/ec384a9f-bcc2-44fc-9d62-978922186d9f,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Longchamps,Mairie - Longchamps,mairie.longchamps27@gmail.com,93 rue de la Mairie,27150,Longchamps,https://lannuaire.service-public.gouv.fr/normandie/eure/e6d7ac30-8e6c-449d-a790-e6724f874bac,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mainneville,Mairie - Mainneville,mairie.mainneville@orange.fr,9 place du Marché,27150,Mainneville,https://lannuaire.service-public.gouv.fr/normandie/eure/f5aca0d2-f190-4525-9cd4-9f378e970881,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Carsix,Mairie déléguée - Carsix,accueil@nassandres-sur-risle.fr,Carsix Rue Gustave-Héon,27300,Nassandres-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/0d481dd7-6347-4c81-baf4-5c438750415f,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Champignolles,Mairie déléguée - Champignolles,mairie.vieillelyre@orange.fr,Champignolles 4 rue de l'Église-Saint-Gilles,27330,La Vieille-Lyre,https://lannuaire.service-public.gouv.fr/normandie/eure/9ae89280-414c-407d-a217-78703188946b,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Fontaine-la-Soret,Mairie déléguée - Fontaine-la-Soret,accueil@nassandres-sur-risle.fr,Fontaine-la-Soret Rue des Écoles,27550,Nassandres sur Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/558f7b6c-452d-4c3e-8629-53b2f9c5d56e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Francheville,Mairie déléguée - Francheville,mairiefrancheville@wanadoo.fr,Francheville 3 place Modeste-Leroy,27160,Verneuil d'Avre et d'Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/df98ce70-f04c-4799-9db7-833d62f8176b,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Fresne,Mairie déléguée - Fresne,urba.levaldore@gmail.com,Le Fresne 2 rue de l'Église,27190,Le Val-Doré,https://lannuaire.service-public.gouv.fr/normandie/eure/680f8d6a-57ba-4a9c-809d-debe61e4a8c1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Gaillardbois-Cressenville,Mairie déléguée - Gaillardbois-Cressenville,mairie.gaillardbois@wanadoo.fr,Gaillardbois-Cressenville Place de l'Église,27440,Val d'Orger,https://lannuaire.service-public.gouv.fr/normandie/eure/2955e738-cba2-4016-8825-aad5f552be1f,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Houlbec-près-le-Gros-Theil,Mairie déléguée - Houlbec-près-le-Gros-Theil,lesmontsduroumois@orange.fr,Houlbec-près-le-Gros-Theil Place Yves-Desnos,27370,Les Monts du Roumois,https://lannuaire.service-public.gouv.fr/normandie/eure/b1894d95-bfeb-4701-9209-3809b797bfc5,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Perriers-la-Campagne,Mairie déléguée - Perriers-la-Campagne,accueil@nassandres-sur-risle.fr,Perriers-la-Campagne 50 route de la Mairie,27425,Nassandres-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/54f2d727-2fd8-4daa-b684-8d0c2c6a2a49,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Saint-Clair-d'Arcey,Mairie déléguée - Saint-Clair-d'Arcey,mairie.stclairdarcey@orange.fr,Saint-Clair-d'Arcey 90 rue de la Mairie,27300,Treis-Sants-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/cd4d701f-a486-48bc-8118-d8c88d1265f0,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Saint-Germain-Village,Mairie déléguée - Saint-Germain-Village,info@ville-pont-audemer.fr,Saint-Germain-Village 30 route de Cormeilles,27500,Pont-Audemer,https://lannuaire.service-public.gouv.fr/normandie/eure/1bf9049b-9ae0-487f-aa05-bc81559c761d,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Saint-Just,Mairie déléguée - Saint-Just,contact@lachapellelongueville.fr,Saint-Just 2 place de l'Église,27950,La Chapelle-Longueville,https://lannuaire.service-public.gouv.fr/normandie/eure/c07f87b8-a94e-43ab-a76d-77aa41ee2082,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Saint-Pierre d'Autils,Mairie déléguée - Saint-Pierre d'Autils,contact@lachapellelongueville.fr,Saint-Pierre-d'Autils 59 rue du Puits,27950,La Chapelle-Longueville,https://lannuaire.service-public.gouv.fr/normandie/eure/0da9a0fd-5697-4c30-9cf2-b859f49ad846,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguée - Tournedos-sur-Seine,Mairie déléguée - Tournedos-sur-Seine,mairie.portedeseine@orange.fr,Tournedos-sur-Seine Rue Michel-Godret,27100,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/8b1c8460-99c4-44d4-86bc-51a3a5988848,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mairie déléguéée - Condé-sur-Iton,Mairie déléguéée - Condé-sur-Iton,mairie.condesuriton@mesnils-sur-iton.fr,Condé-sur-Iton 4 rue de la Poste,27160,Mesnils-sur-Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/9796333b-8120-4bf3-b98b-ba8b57f55aac,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Malleville-sur-le-Bec,Mairie - Malleville-sur-le-Bec,mairie.mallevillesurlebec@orange.fr,107 route du Bec,27800,Malleville-sur-le-Bec,https://lannuaire.service-public.gouv.fr/normandie/eure/18cb710b-67da-47a2-87bd-8a502750911e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Manneville-la-Raoult,Mairie - Manneville-la-Raoult,mairiemannevillelaraoult@hotmail.com,2 place de la Mairie Le Bourg,27210,Manneville-la-Raoult,https://lannuaire.service-public.gouv.fr/normandie/eure/acaa988b-3d9a-4e5d-88e9-c2c4e03143b2,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Martagny,Mairie - Martagny,mairie.martagny27@pole-secretariat.fr,Le Moulin,27150,Martagny,https://lannuaire.service-public.gouv.fr/normandie/eure/46c116ff-27a2-4284-b13e-4ce8e36ba1b1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Martainville,Mairie - Martainville,mairie_martainville27@orange.fr,24 route de l'École,27210,Martainville,https://lannuaire.service-public.gouv.fr/normandie/eure/6a29e7b8-1dc2-4e61-9a71-98d6aedf188c,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mercey,Mairie - Mercey,,Mairie,27950,Mercey,https://lannuaire.service-public.gouv.fr/normandie/eure/0773881f-fe7f-4033-9279-2b4373af53c6,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mesnil-Saint-Jean,Mairie - Mesnil-Saint-Jean,m.lemesnilstjean@laposte.net,30 route de la Mairie,27560,Le Mesnil-Saint-Jean,https://lannuaire.service-public.gouv.fr/normandie/eure/76d49c57-db49-4dfc-b60d-d0fc1fa25ce8,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Moisville,Mairie - Moisville,mairie.moisville@wanadoo.fr,Rue de la Mairie,27320,Moisville,https://lannuaire.service-public.gouv.fr/normandie/eure/b3c87f9a-c931-4d1b-a1de-6075d4b92076,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Morsan,Mairie - Morsan,mairiemorsan@orange.fr,Rue de la Mairie,27800,Morsan,https://lannuaire.service-public.gouv.fr/normandie/eure/adc1b4fe-c221-4565-b6aa-6d31621d8798,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mouettes,Mairie - Mouettes,mairie@mouettes27.fr,4 route d'Ezy,27220,Mouettes,https://lannuaire.service-public.gouv.fr/normandie/eure/97dcb7c8-6726-422f-b0dd-200f2bd33d11,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Muzy,Mairie - Muzy,commune.muzy@orange.fr,2 rue Bernard-Pelluard,27650,Muzy,https://lannuaire.service-public.gouv.fr/normandie/eure/ca9d264f-2b21-4180-b412-37c3da0d0f08,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mélicourt,Mairie - Mélicourt,mairie.melicourt@orange.fr,2 place de Montullé,27390,Mélicourt,https://lannuaire.service-public.gouv.fr/normandie/eure/19b0adb3-96fe-49a9-8cab-e705da8a7e1b,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Ménesqueville,Mairie - Ménesqueville,mairie.menesqueville@wanadoo.fr,6 B rue du Général-de-Gaulle,27850,Ménesqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/327be744-10e8-4ba5-8eb0-e98c2ad4b624,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Mézières-en-Vexin,Mairie - Mézières-en-Vexin,mmezieres@orange.fr,1 rue des Huit-Acres,27510,Mézières-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/268d5f55-c4b9-4918-85b4-054c4e53b6dc,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Neaufles-Saint-Martin,Mairie - Neaufles-Saint-Martin,mairie.neaufles@yahoo.fr,19 rue Saint-Martin,27830,Neaufles-Saint-Martin,https://lannuaire.service-public.gouv.fr/normandie/eure/787766f4-f444-4eff-9c6f-70bb050935c1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Neuilly,Mairie - Neuilly,mairie.neuilly27730@wanadoo.fr,11 rue Denis-Tardif,27730,Neuilly,https://lannuaire.service-public.gouv.fr/normandie/eure/803263b4-2b26-4d66-8210-66b6f3d03f89,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Neuville sur Authou,Mairie - Neuville sur Authou,mairie-neuville-sur-authou@orange.fr,Rue de la mairie,27800,Neuville-sur-Authou,https://lannuaire.service-public.gouv.fr/normandie/eure/883990ad-ae47-4638-85da-5047e66592d1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Noards,Mairie - Noards,mairie.noards27@sfr.fr,Route de l'Église,27560,Noards,https://lannuaire.service-public.gouv.fr/normandie/eure/fb439e91-5054-4f93-b395-5579c39cb5f1,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Nojeon-en-Vexin,Mairie - Nojeon-en-Vexin,mairie.nojeon@wanadoo.fr,1 route de Frileuse,27150,Nojeon-en-Vexin,https://lannuaire.service-public.gouv.fr/normandie/eure/d74081e6-3b32-4aa6-b04b-a844c73b8324,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Notre-Dame-d'Épine,Mairie - Notre-Dame-d'Épine,mairie.notredamedepine@orange.fr,Route de la Mairie,27800,Notre-Dame-d'Épine,https://lannuaire.service-public.gouv.fr/normandie/eure/ecd28285-3e00-423f-bcdf-dce25cbcf9cf,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Notre-Dame-de-l'Isle,Mairie - Notre-Dame-de-l'Isle,mairie@notre-dame-de-lisle.fr,35 rue de l'Église,27940,Notre-Dame-de-l'Isle,https://lannuaire.service-public.gouv.fr/normandie/eure/4203db9c-d655-4444-865c-d6114c5e8f7e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Notre-Dame-du-Hamel,Mairie - Notre-Dame-du-Hamel,commune-de-notre-dame-du-hamel@orange.fr,78 route d'Échanfray,27390,Notre-Dame-du-Hamel,https://lannuaire.service-public.gouv.fr/normandie/eure/e4702bac-1586-46cd-8506-e166992d9cd0,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Ormes,Mairie - Ormes,mairie.ormes27@gmail.com,14 route de Ferrières,27190,Ormes,https://lannuaire.service-public.gouv.fr/normandie/eure/b73006c3-614f-4096-93f9-a91057ea9c60,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Parville,Mairie - Parville,mairie.parville@gmail.com,12 route de Beaumont,27180,Parville,https://lannuaire.service-public.gouv.fr/normandie/eure/f692c34f-54bb-4907-8a00-217eb75bec15,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Piencourt,Mairie - Piencourt,mairie.piencourt@orange.fr,1 route de l'Hôtellerie,27230,Piencourt,https://lannuaire.service-public.gouv.fr/normandie/eure/fa60c0c9-0db1-4e6a-b040-b3bcdd952c0f,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Plainville,Mairie - Plainville,communedeplainville@wanadoo.fr,"60, rue de la Mairie",27300,Plainville,https://lannuaire.service-public.gouv.fr/normandie/eure/57936189-33a4-49bd-a7f7-1e45c9c7dbca,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Plasnes,Mairie - Plasnes,mairie.plasnes@wanadoo.fr,6 rue de la Mairie,27300,Plasnes,https://lannuaire.service-public.gouv.fr/normandie/eure/c70f1211-fc01-49ef-8924-dd0f583a5056,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Port-Mort,Mairie - Port-Mort,mairie@port-mort.com,87 Grande rue,27940,Port-Mort,https://lannuaire.service-public.gouv.fr/normandie/eure/8f8cb038-d442-4976-96c9-3d9fd0b43f62,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Porte-de-Seine,Mairie - Porte-de-Seine,mairie.portedeseine@orange.fr,Rue des Magnans,27430,Porte-de-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/6f59499c-f738-4d45-bde0-14314240bbd8,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Portes,Mairie - Portes,mairie.portes472@orange.fr,Rue de la Garenne,27190,Portes,https://lannuaire.service-public.gouv.fr/normandie/eure/09043709-592e-4404-a780-e44f5abf7ad8,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Poses,Mairie - Poses,mairie.poses@wanadoo.fr,88 rue des Masures,27740,Poses,https://lannuaire.service-public.gouv.fr/normandie/eure/bc71ba45-4011-41f5-a4b5-aea21e5ffd7e,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Pressagny-l'Orgueilleux,Mairie - Pressagny-l'Orgueilleux,mairie.pressagny.lorgueilleux@wanadoo.fr,9 rue aux Huards,27510,Pressagny-l'Orgueilleux,https://lannuaire.service-public.gouv.fr/normandie/eure/c349094c-d805-4a9c-8415-a7629d394ab9,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Quatremare,Mairie - Quatremare,mairie.quatremare27@wanadoo.fr,2 route d'Évreux,27400,Quatremare,https://lannuaire.service-public.gouv.fr/normandie/eure/a0352d61-02b7-4a7b-b30e-f60941510ca7,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Reuilly,Mairie - Reuilly,reuilly.mairie@wanadoo.fr,1 place de la Mairie,27930,Reuilly,https://lannuaire.service-public.gouv.fr/normandie/eure/64cf2374-9902-422f-8d2a-474443498677,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Romilly-la-Puthenaye,Mairie - Romilly-la-Puthenaye,mairieromillylaputhenaye@orange.fr,2 rue de la Mairie,27170,Romilly-la-Puthenaye,https://lannuaire.service-public.gouv.fr/normandie/eure/bb84f6ca-bf78-40c1-8a48-31e5beb9c72b,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
Rouvray,Mairie - Rouvray,mairiederouvray27@orange.fr,2 place de la Mairie,27120,Rouvray,https://lannuaire.service-public.gouv.fr/normandie/eure/4a587a60-3931-4a1a-b6e8-e5900f7e0c89,0,0,0,0,0,0,0,,,,,100,très élevée,aucun DAE déclaré
